Transition Times,Cue Times, No Reward Times, Reward Times
,,1370.985200,
,,1371.035050,
,,1371.084950,
,,1371.134800,
,,1371.184700,
,,1371.234550,
,,1371.284400,
,,1371.334250,
,,1371.384150,
,,1371.434000,
,,1371.483850,
,,1371.533700,
,,1371.583600,
,,1371.633500,
,,1371.683300,
,,1371.733200,
,,1371.783050,
,,1371.832900,
,,1371.882800,
,,1371.932700,
,,1371.982500,
,,1372.032400,
,,1372.082250,
,,1372.132100,
,,1372.182000,
,,1372.231850,
,,1372.281700,
,,1372.331550,
,,1372.381450,
,,1372.431300,
,,1372.481150,
,,1372.531050,
,,1372.580900,
,,1372.630750,
,,1372.679700,
,,1372.729450,
,,1372.779350,
,,1372.829200,
,,1372.879050,
,,1372.928950,
,,1372.977800,
,,1373.027650,
,,1373.077550,
,,1373.127400,
,,1373.177250,
,,1373.227150,
,,1373.277000,
,,1373.326850,
,,1373.376750,
,,1373.426600,
,,1373.476450,
,,1373.526350,
,,1373.576200,
,,1373.626050,
,,1373.675900,
,,1373.725750,
,,1373.775650,
,,1373.825500,
,,1373.875350,
,,1373.925250,
,,1373.975100,
,,1374.024950,
,,1374.074800,
,,1374.124700,
,,1374.174550,
,,1374.224450,
,,1374.274300,
,,1374.324150,
,,1374.374000,
,,1374.423900,
,,1374.473750,
,,1374.523600,
,,1374.573450,
,,1374.623350,
,,1374.673200,
,,1374.723050,
,,1374.772950,
,,1374.822800,
,,1374.872650,
,,1374.922550,
,,1374.972400,
,,1375.022250,
,,1375.072150,
,,1375.122000,
,,1375.171850,
,,1375.221700,
,,1375.271600,
,,1375.321450,
,,1375.371350,
,,1375.421200,
,,1375.470050,
,,1375.519900,
,,1375.569800,
,,1375.619650,
,,1375.669500,
,,1375.719450,
,,1375.769250,
,,1375.819100,
,,1375.868950,
,,1375.918850,
,,1375.968800,
,,1376.018600,
,,1376.068450,
,,1376.118300,
,,1376.168150,
,,1376.218050,
,,1376.267900,
,,1376.317750,
,,1376.367600,
,,1376.417500,
,,1376.467350,
,,1376.517200,
,,1376.567100,
,,1376.616950,
,,1376.666800,
,,1376.716650,
,,1376.766550,
,,1376.816400,
,,1376.866250,
,,1376.916150,
,,1376.966000,
,,1377.015850,
,,1377.065700,
,,1377.115600,
,,1377.165450,
,,1377.215300,
,,1377.265200,
,,1377.315050,
,,1377.364950,
,,1377.414750,
,,1377.464650,
,,1377.514500,
,,1377.564400,
,,1377.614250,
,,1377.664100,
,,1377.714000,
,,1377.763850,
,,1377.813700,
,,1377.863550,
,,1377.913400,
,,1377.963300,
,,1378.013150,
,,1378.063000,
,,1378.112900,
,,1378.162750,
,,1378.212650,
,,1378.262450,
,,1378.312350,
,,1378.362200,
,,1378.412050,
,,1378.461950,
,,1378.511850,
,,1378.561650,
,,1378.611550,
,,1378.661400,
,,1378.711250,
,,1378.761150,
,,1378.811000,
,,1378.860850,
,,1378.910700,
,,1378.960600,
,,1379.010450,
,,1379.060300,
,,1379.110200,
,,1379.160050,
,,1379.209950,
,,1379.259750,
,,1379.309650,
,,1379.359550,
,,1379.409350,
,,1379.459250,
,,1379.509100,
,,1379.558950,
,,1379.608800,
,,1379.658700,
,,1379.708550,
,,1379.758450,
,,1379.808300,
,,1379.858150,
,,1379.908000,
,,1379.957900,
,,1380.007750,
,,1380.057600,
,,1380.107500,
,,1380.157350,
,,1380.207200,
,,1380.257050,
,,1380.306950,
,,1380.356800,
,,1380.406650,
,,1380.456550,
,,1380.506550,
,,1380.556250,
,,1380.606151,
,,1380.656001,
,,1380.705851,
,,1380.755701,
,,1380.804601,
,,1380.854451,
,,1380.904301,
,,1380.954151,
,,1381.003651,
,,1381.053501,
,,1381.103001,
,,1381.152851,
,,1381.202701,
,,1381.252551,
,,1381.302451,
,,1381.352301,
,,1381.402201,
,,1381.452051,
,,1381.501901,
,,1381.551751,
,,1381.601651,
,,1381.651501,
,,1381.701351,
,,1381.751251,
,,1381.801101,
,,1381.850951,
,,1381.900851,
,,1381.950701,
,,1382.000551,
,,1382.050401,
,,1382.100251,
,,1382.150151,
,,1382.200001,
,,1382.249851,
,,1382.299751,
,,1382.349601,
,,1382.399501,
,,1382.449351,
,,1382.499201,
,,1382.549101,
,,1382.598951,
,,1382.648801,
,,1382.698651,
,,1382.748501,
,,1382.798401,
,,1382.848251,
,,1382.898101,
,,1382.947951,
,,1382.997851,
,,1383.047701,
,,1383.097551,
,,1383.147451,
,,1383.197301,
,,1383.247151,
,,1383.297051,
,,1383.345901,
,,1383.395801,
,,1383.445651,
,,1383.495501,
,,1383.545351,
,,1383.595201,
,,1383.645101,
,,1383.694951,
,,1383.744801,
,,1383.794701,
,,1383.844551,
,,1383.894401,
,,1383.944251,
,,1383.994151,
,,1384.044001,
,,1384.093851,
,,1384.143751,
,,1384.193601,
,,1384.243451,
,,1384.293351,
,,1384.343201,
,,1384.393051,
,,1384.442951,
,,1384.492801,
,,1384.542651,
,,1384.592501,
,,1384.642401,
,,1384.692301,
,,1384.742151,
,,1384.792051,
,,1384.841901,
,,1384.891751,
,,1384.941551,
,,1384.991451,
,,1385.041301,
,,1385.091201,
,,1385.141051,
,,1385.190901,
,,1385.240751,
,,1385.290651,
,,1385.340501,
,,1385.390351,
,,1385.440251,
,,1385.490101,
,,1385.539951,
,,1385.589801,
,,1385.639701,
,,1385.689551,
,,1385.738401,
,,1385.788251,
,,1385.838151,
,,1385.888001,
,,1385.937851,
,,1385.987751,
,,1386.037601,
,,1386.087451,
,,1386.137351,
,,1386.187201,
,,1386.237051,
,,1386.286901,
,,1386.336801,
,,1386.386651,
,,1386.436501,
,,1386.486401,
,,1386.536301,
,,1386.586101,
,,1386.635951,
,,1386.685851,
,,1386.735701,
,,1386.785551,
,,1386.835451,
,,1386.885301,
,,1386.935151,
,,1386.985051,
,,1387.034901,
,,1387.084751,
,,1387.134601,
,,1387.184501,
,,1387.234351,
,,1387.284201,
,,1387.334101,
,,1387.383951,
,,1387.433801,
,,1387.483651,
,,1387.533551,
,,1387.583401,
,,1387.633251,
,,1387.683151,
,,1387.733001,
,,1387.782851,
,,1387.832751,
,,1387.882601,
,,1387.932451,
,,1387.982351,
,,1388.032201,
,,1388.082051,
,,1388.131901,
,,1388.181801,
,,1388.231701,
,,1388.281501,
,,1388.331401,
,,1388.381251,
,,1388.431101,
,,1388.481001,
,,1388.530901,
,,1388.580701,
,,1388.630551,
,,1388.680451,
,,1388.730301,
,,1388.780151,
,,1388.830001,
,,1388.879901,
,,1388.929801,
,,1388.979601,
,,1389.029501,
,,1389.079351,
,,1389.129201,
,,1389.179101,
,,1389.229001,
,,1389.278801,
,,1389.328651,
,,1389.378601,
,,1389.428451,
,,1389.478301,
,,1389.528151,
,,1389.578001,
,,1389.627851,
,,1389.677751,
,,1389.727601,
,,1389.777451,
,,1389.827351,
,,1389.877201,
,,1389.927051,
,,1389.976901,
,,1390.026801,
,,1390.076651,
,,1390.126501,
,,1390.176351,
,,1390.226251,
,,1390.276101,
,,1390.326001,
,,1390.375851,
,,1390.425701,
,,1390.475551,
,,1390.525451,
,,1390.575301,
,,1390.625151,
,,1390.675001,
,,1390.724901,
,,1390.774751,
,,1390.824601,
,,1390.874501,
,,1390.924401,
,,1390.974201,
,,1391.024051,
,,1391.073951,
,,1391.123801,
,,1391.173651,
,,1391.223551,
,,1391.273401,
,,1391.323251,
,,1391.373151,
,,1391.423001,
,,1391.472851,
,,1391.522701,
,,1391.572601,
,,1391.622451,
,,1391.672301,
,,1391.722201,
,,1391.772051,
,,1391.821901,
,,1391.871801,
,,1391.921651,
,,1391.971501,
,,1392.021351,
,,1392.071251,
,,1392.121101,
,,1392.170951,
,,1392.220851,
,,1392.270701,
,,1392.320551,
,,1392.370451,
,,1392.420301,
,,1392.470151,
,,1392.520051,
,,1392.569901,
,,1392.619751,
,,1392.669601,
,,1392.719501,
,,1392.769351,
,,1392.819201,
,,1392.869051,
,,1392.918951,
,,1392.968801,
,,1393.018651,
,,1393.068551,
,,1393.118401,
,,1393.168251,
,,1393.218101,
,,1393.268001,
,,1393.317851,
,,1393.367751,
,,1393.417601,
,,1393.467451,
,,1393.517301,
,,1393.567201,
,,1393.617051,
,,1393.666901,
,,1393.717751,
,,1393.767651,
,,1393.817501,
,,1393.867351,
,,1393.917251,
,,1393.967101,
,,1394.016951,
,,1394.066801,
,,1394.116701,
,,1394.166551,
,,1394.216401,
,,1394.266301,
,,1394.316201,
,,1394.366151,
,,1394.415901,
,,1394.465801,
,,1394.515651,
,,1394.565451,
,,1394.615351,
,,1394.665201,
,,1394.715101,
,,1394.764951,
,,1394.814801,
,,1394.864701,
,,1394.914601,
,,1394.964401,
,,1395.014251,
,,1395.064151,
,,1395.114001,
,,1395.163851,
,,1395.213751,
,,1395.263601,
,,1395.313451,
,,1395.363301,
,,1395.413201,
,,1395.463051,
,,1395.512901,
,,1395.562751,
,,1395.612651,
,,1395.662501,
,,1395.712351,
,,1395.762251,
,,1395.812101,
,,1395.861951,
,,1395.911801,
,,1395.961701,
,,1396.011551,
,,1396.061401,
,,1396.111301,
,,1396.161201,
,,1396.211051,
,,1396.260901,
,,1396.310751,
,,1396.360601,
,,1396.410501,
,,1396.460351,
,,1396.510201,
,,1396.560101,
,,1396.609951,
,,1396.659801,
,,1396.709651,
,,1396.759501,
,,1396.809401,
,,1396.859251,
,,1396.908151,
,,1396.958001,
,,1397.007851,
,,1397.057701,
,,1397.107601,
,,1397.157451,
,,1397.207301,
,,1397.257151,
,,1397.307051,
,,1397.356901,
,,1397.406801,
,,1397.456651,
,,1397.505501,
,,1397.555351,
,,1397.605251,
,,1397.655101,
,,1397.704951,
,,1397.754801,
,,1397.804701,
,,1397.854551,
,,1397.904401,
,,1397.954301,
,,1398.004151,
,,1398.054001,
,,1398.103851,
,,1398.153751,
,,1398.203601,
,,1398.253501,
,,1398.303351,
,,1398.353201,
,,1398.403051,
,,1398.452951,
,,1398.502801,
,,1398.552701,
,,1398.602551,
,,1398.652451,
,,1398.702301,
,,1398.752101,
,,1398.802001,
,,1398.851901,
,,1398.901701,
,,1398.951601,
,,1399.001451,
,,1399.051301,
,,1399.101151,
,,1399.151051,
,,1399.200901,
,,1399.250751,
,,1399.300651,
,,1399.350501,
,,1399.400351,
,,1399.450251,
,,1399.500101,
,,1399.549951,
,,1399.598801,
,,1399.647701,
,,1399.697551,
,,1399.747401,
,,1399.797301,
,,1399.847151,
,,1399.897001,
,,1399.946901,
,,1399.995751,
,,1400.045601,
,,1400.095451,
,,1400.145351,
,,1400.195201,
,,1400.245101,
,,1400.294951,
,,1400.344851,
,,1400.394651,
,,1400.444551,
,,1400.494401,
,,1400.544251,
,,1400.594101,
,,1400.643001,
,,1400.692851,
,,1400.742751,
,,1400.792601,
,,1400.842451,
,,1400.892351,
,,1400.942201,
,,1400.992051,
,,1401.041901,
,,1401.091801,
,,1401.141651,
,,1401.191501,
,,1401.241351,
,,1401.291251,
,,1401.341151,
,,1401.390951,
,,1401.439851,
,,1401.489701,
,,1401.539551,
,,1401.589401,
,,1401.639301,
,,1401.689151,
,,1401.739001,
,,1401.788901,
,,1401.838751,
,,1401.888601,
,,1401.938501,
,,1401.988351,
,,1402.038201,
,,1402.088051,
,,1402.138001,
,,1402.187851,
,,1402.237701,
,,1402.287551,
,,1402.337401,
,,1402.387251,
,,1402.437101,
,,1402.487001,
,,1402.536851,
,,1402.586701,
,,1402.636601,
,,1402.686451,
,,1402.736351,
,,1402.786201,
,,1402.836051,
,,1402.885901,
,,1402.935801,
,,1402.985651,
,,1403.035501,
,,1403.085401,
,,1403.135251,
,,1403.185101,
,,1403.234951,
,,1403.284801,
,,1403.334701,
,,1403.384551,
,,1403.434451,
,,1403.484301,
,,1403.534151,
,,1403.584001,
,,1403.633901,
,,1403.683751,
,,1403.733601,
,,1403.782451,
,,1403.832351,
,,1403.882201,
,,1403.932051,
,,1403.980951,
,,1404.030801,
,,1404.080651,
,,1404.130551,
,,1404.180451,
,,1404.230251,
,,1404.280151,
,,1404.330001,
,,1404.379851,
,,1404.429701,
,,1404.479601,
,,1404.529451,
,,1404.579301,
,,1404.629201,
,,1404.679051,
,,1404.728901,
,,1404.778801,
,,1404.828651,
,,1404.878501,
,,1404.928351,
,,1404.978251,
,,1405.028101,
,,1405.076951,
,,1405.126851,
,,1405.176701,
,,1405.226551,
,,1405.276451,
,,1405.326301,
,,1405.376151,
,,1405.426051,
,,1405.475901,
,,1405.525751,
,,1405.575601,
,,1405.625501,
,,1405.675351,
,,1405.725201,
,,1405.775051,
,,1405.824951,
,,1405.874851,
,,1405.924651,
,,1405.974551,
,,1406.024401,
,,1406.074301,
,,1406.124151,
,,1406.174001,
,,1406.223851,
,,1406.273751,
,,1406.323601,
,,1406.373451,
,,1406.423301,
,,1406.473201,
,,1406.523051,
,,1406.572901,
,,1406.622801,
,,1406.672651,
,,1406.722501,
,,1406.772351,
,,1406.822251,
,,1406.872101,
,,1406.920951,
,,1406.970851,
,,1407.020751,
,,1407.070601,
,,1407.120451,
,,1407.170301,
,,1407.220151,
,,1407.270001,
,,1407.319901,
,,1407.369751,
,,1407.419601,
,,1407.469451,
,,1407.519351,
,,1407.568201,
,,1407.618051,
,,1407.667951,
,,1407.717801,
,,1407.767701,
,,1407.817551,
,,1407.867451,
,,1407.917251,
,,1407.967151,
,,1408.017001,
,,1408.066851,
,,1408.116701,
,,1408.166601,
,,1408.216451,
,,1408.266351,
,,1408.316201,
,,1408.366051,
,,1408.415901,
,,1408.465801,
,,1408.515651,
,,1408.565501,
,,1408.615401,
,,1408.665251,
,,1408.715101,
,,1408.764951,
,,1408.814851,
,,1408.864701,
,,1408.914551,
,,1408.964451,
,,1409.014301,
,,1409.064151,
,,1409.114051,
,,1409.163901,
,,1409.213751,
,,1409.263601,
,,1409.313501,
,,1409.363351,
,,1409.413251,
,,1409.463051,
,,1409.512951,
,,1409.562801,
,,1409.612651,
,,1409.662551,
,,1409.712401,
,,1409.761251,
,,1409.810201,
,,1409.860101,
,,1409.909851,
,,1409.959801,
,,1410.009601,
,,1410.059501,
,,1410.109301,
,,1410.159201,
,,1410.209051,
,,1410.258901,
,,1410.308801,
,,1410.358651,
,,1410.408501,
,,1410.458351,
,,1410.508251,
,,1410.558101,
,,1410.607951,
,,1410.657851,
,,1410.707701,
,,1410.757551,
,,1410.807451,
,,1410.857301,
,,1410.907151,
,,1410.957001,
,,1411.006901,
,,1411.056751,
,,1411.106601,
,,1411.155551,
,,1411.205351,
,,1411.255201,
,,1411.305051,
,,1411.354951,
,,1411.404801,
,,1411.454651,
,,1411.504551,
,,1411.554401,
,,1411.604251,
,,1411.654151,
,,1411.704001,
,,1411.753851,
,,1411.803701,
,,1411.853601,
,,1411.903451,
,,1411.953301,
,,1412.003201,
,,1412.053051,
,,1412.102901,
,,1412.152801,
,,1412.202651,
,,1412.252501,
,,1412.302351,
,,1412.352251,
,,1412.402101,
,,1412.451951,
,,1412.501851,
,,1412.551701,
,,1412.601551,
,,1412.651451,
,,1412.701301,
,,1412.751151,
,,1412.801001,
,,1412.850901,
,,1412.900751,
,,1412.950601,
,,1413.000501,
,,1413.050351,
,,1413.100201,
,,1413.150101,
,,1413.199951,
,,1413.249801,
,,1413.299701,
,,1413.349551,
,,1413.399401,
,,1413.449251,
,,1413.499101,
,,1413.549001,
,,1413.597851,
,,1413.647701,
,,1413.697601,
,,1413.747451,
,,1413.797301,
,,1413.847201,
,,1413.897051,
,,1413.946951,
,,1413.996801,
,,1414.046651,
,,1414.096601,
,,1414.146351,
,,1414.196251,
,,1414.246151,
,,1414.295951,
,,1414.345851,
,,1414.395701,
,,1414.445551,
,,1414.495401,
,,1414.545301,
,,1414.595151,
,,1414.645001,
,,1414.694901,
,,1414.744751,
,,1414.794601,
,,1414.844501,
,,1414.894351,
,,1414.943201,
,,1414.993101,
,,1415.042951,
,,1415.092801,
,,1415.142651,
,,1415.191551,
,,1415.241401,
,,1415.291301,
,,1415.341151,
,,1415.391001,
,,1415.440851,
,,1415.490751,
,,1415.540601,
,,1415.590501,
,,1415.640301,
,,1415.690201,
,,1415.740051,
,,1415.789951,
,,1415.839801,
,,1415.889651,
,,1415.939551,
,,1415.989401,
,,1416.039251,
,,1416.089101,
,,1416.138951,
,,1416.188851,
,,1416.238701,
,,1416.288551,
,,1416.338451,
,,1416.388301,
,,1416.438151,
,,1416.488051,
,,1416.537901,
,,1416.587751,
,,1416.637601,
,,1416.687501,
,,1416.737351,
,,1416.787201,
,,1416.837051,
,,1416.886951,
,,1416.936801,
,,1416.986651,
,,1417.036551,
,,1417.086401,
,,1417.136251,
,,1417.186151,
,,1417.236001,
,,1417.285851,
,,1417.335701,
,,1417.385601,
,,1417.435451,
,,1417.485301,
,,1417.535201,
,,1417.585051,
,,1417.634901,
,,1417.684751,
,,1417.734651,
,,1417.784501,
,,1417.834351,
,,1417.884251,
,,1417.934101,
,,1417.983951,
,,1418.033851,
,,1418.083701,
,,1418.133551,
,,1418.183451,
,,1418.233301,
,,1418.283251,
,,1418.333051,
,,1418.382951,
,,1418.432751,
,,1418.482601,
,,1418.532501,
,,1418.582351,
,,1418.632201,
,,1418.682051,
,,1418.731951,
,,1418.781801,
,,1418.831701,
,,1418.881551,
,,1418.931401,
,,1418.981251,
,,1419.031151,
,,1419.081001,
,,1419.130851,
,,1419.180701,
,,1419.230601,
,,1419.280451,
,,1419.330301,
,,1419.380201,
,,1419.430051,
,,1419.479901,
,,1419.529801,
,,1419.579651,
,,1419.629501,
,,1419.679401,
,,1419.729251,
,,1419.779101,
,,1419.828951,
,,1419.877801,
,,1419.927701,
,,1419.977551,
,,1420.027401,
,,1420.077301,
,,1420.127151,
,,1420.177001,
,,1420.226901,
,,1420.276751,
,,1420.326601,
,,1420.376501,
,,1420.426351,
,,1420.476251,
,,1420.526051,
,,1420.575951,
,,1420.625801,
,,1420.675651,
,,1420.725501,
,,1420.775401,
,,1420.825251,
,,1420.875151,
,,1420.925001,
,,1420.974851,
,,1421.024701,
,,1421.074601,
,,1421.124451,
,,1421.174301,
,,1421.224201,
,,1421.274051,
,,1421.323901,
,,1421.373801,
,,1421.423651,
,,1421.473501,
,,1421.523401,
,,1421.573251,
,,1421.623101,
,,1421.672951,
,,1421.722851,
,,1421.772701,
,,1421.822551,
,,1421.872451,
,,1421.922301,
,,1421.972151,
,,1422.022051,
,,1422.071901,
,,1422.121751,
,,1422.171601,
,,1422.221451,
,,1422.271351,
,,1422.321201,
,,1422.371101,
,,1422.420951,
,,1422.470801,
,,1422.520651,
,,1422.570551,
,,1422.620401,
,,1422.670251,
,,1422.720251,
,,1422.770151,
,,1422.819901,
,,1422.869751,
,,1422.919751,
,,1422.969451,
,,1423.019301,
,,1423.069201,
,,1423.119051,
,,1423.168901,
,,1423.218801,
,,1423.268651,
,,1423.317501,
,,1423.367351,
,,1423.417251,
,,1423.467101,
,,1423.517001,
,,1423.566801,
,,1423.616701,
,,1423.666551,
,,1423.716401,
,,1423.766301,
,,1423.816151,
,,1423.866001,
,,1423.915901,
,,1423.965751,
,,1424.015601,
,,1424.065451,
,,1424.115351,
,,1424.165201,
,,1424.215051,
,,1424.264951,
,,1424.314801,
,,1424.364701,
,,1424.414551,
,,1424.464401,
,,1424.514251,
,,1424.564101,
,,1424.614001,
,,1424.664051,
,,1424.713751,
,,1424.763601,
,,1424.813451,
,,1424.863301,
,,1424.913151,
,,1424.963051,
,,1425.012951,
,,1425.062751,
,,1425.112651,
,,1425.162501,
,,1425.212351,
,,1425.262201,
,,1425.312101,
,,1425.361951,
,,1425.411801,
,,1425.461701,
,,1425.511601,
,,1425.561401,
,,1425.611301,
,,1425.661151,
,,1425.711001,
,,1425.760901,
,,1425.810751,
,,1425.860601,
,,1425.910501,
,,1425.960351,
,,1426.010201,
,,1426.060051,
,,1426.109951,
,,1426.159801,
,,1426.209701,
,,1426.259551,
,,1426.309401,
,,1426.359301,
,,1426.409101,
,,1426.459001,
,,1426.508851,
,,1426.558701,
,,1426.607551,
,,1426.657451,
,,1426.707301,
,,1426.757201,
,,1426.807051,
,,1426.856901,
,,1426.906751,
,,1426.956651,
,,1427.006501,
,,1427.056351,
,,1427.106201,
,,1427.156151,
,,1427.206001,
,,1427.255801,
,,1427.305701,
,,1427.355551,
,,1427.405401,
,,1427.455301,
,,1427.505151,
,,1427.555001,
,,1427.604901,
,,1427.654751,
,,1427.704601,
,,1427.754451,
,,1427.804351,
,,1427.854201,
,,1427.904051,
,,1427.953901,
,,1428.003801,
,,1428.053651,
,,1428.103501,
,,1428.153401,
,,1428.203251,
,,1428.253151,
,,1428.303001,
,,1428.352851,
,,1428.402701,
,,1428.452601,
,,1428.502451,
,,1428.552301,
,,1428.602151,
,,1428.652051,
,,1428.701951,
,,1428.751751,
,,1428.801651,
,,1428.851501,
,,1428.901351,
,,1428.951201,
,,1429.001101,
,,1429.050951,
,,1429.100801,
,,1429.150651,
,,1429.200551,
,,1429.250401,
,,1429.300251,
,,1429.350151,
,,1429.400001,
,,1429.449901,
,,1429.499801,
,,1429.549601,
,,1429.599501,
,,1429.649351,
,,1429.699201,
,,1429.749101,
,,1429.798901,
,,1429.847801,
,,1429.897651,
,,1429.947051,
,,1429.996901,
,,1430.046751,
,,1430.095651,
,,1430.145501,
,,1430.195401,
,,1430.245251,
,,1430.295101,
,,1430.344951,
,,1430.394851,
,,1430.444701,
,,1430.494601,
,,1430.544451,
,,1430.594301,
,,1430.644151,
,,1430.694001,
,,1430.743901,
,,1430.793751,
,,1430.843601,
,,1430.893501,
,,1430.943351,
,,1430.993201,
,,1431.043051,
,,1431.092951,
,,1431.142801,
,,1431.192701,
,,1431.242551,
,,1431.292451,
,,1431.342301,
,,1431.392151,
,,1431.442001,
,,1431.491851,
,,1431.541751,
,,1431.591601,
,,1431.641451,
,,1431.691301,
,,1431.741201,
,,1431.791051,
,,1431.840901,
,,1431.890751,
,,1431.940651,
,,1431.990501,
,,1432.040351,
,,1432.090251,
,,1432.140101,
,,1432.189951,
,,1432.239851,
,,1432.289701,
,,1432.339551,
,,1432.389451,
,,1432.439301,
,,1432.489201,
,,1432.539051,
,,1432.588901,
,,1432.638751,
,,1432.688601,
,,1432.738501,
,,1432.788401,
,,1432.838201,
,,1432.888051,
,,1432.936951,
,,1432.986801,
,,1433.036651,
,,1433.086551,
,,1433.136401,
,,1433.187251,
,,1433.237101,
,,1433.287001,
,,1433.336851,
,,1433.386701,
,,1433.436601,
,,1433.486451,
,,1433.536301,
,,1433.586151,
,,1433.636051,
,,1433.685901,
,,1433.735751,
,,1433.785651,
,,1433.835501,
,,1433.885351,
,,1433.935251,
,,1433.985101,
,,1434.034951,
,,1434.084801,
,,1434.134701,
,,1434.184551,
,,1434.234401,
,,1434.284301,
,,1434.334151,
,,1434.384001,
,,1434.432901,
,,1434.482751,
,,1434.532601,
,,1434.582501,
,,1434.632351,
,,1434.682201,
,,1434.732051,
,,1434.781951,
,,1434.831801,
,,1434.881651,
,,1434.931551,
,,1434.981401,
,,1435.031251,
,,1435.081151,
,,1435.131001,
,,1435.180851,
,,1435.230751,
,,1435.280601,
,,1435.330451,
,,1435.380301,
,,1435.430151,
,,1435.480051,
,,1435.529901,
,,1435.579751,
,,1435.629651,
,,1435.679551,
,,1435.729351,
,,1435.779351,
,,1435.829201,
,,1435.878951,
,,1435.928851,
,,1435.978701,
,,1436.028551,
,,1436.078451,
,,1436.128301,
,,1436.178151,
,,1436.228001,
,,1436.277901,
,,1436.327751,
,,1436.377601,
,,1436.427451,
,,1436.477351,
,,1436.527201,
,,1436.577051,
,,1436.626951,
,,1436.676801,
,,1436.726651,
,,1436.776551,
,,1436.826401,
,,1436.876251,
,,1436.926101,
,,1436.976001,
,,1437.025851,
,,1437.075701,
,,1437.125601,
,,1437.175451,
,,1437.225301,
,,1437.275201,
,,1437.325051,
,,1437.374901,
,,1437.424751,
,,1437.474651,
,,1437.524501,
,,1437.574351,
,,1437.624301,
,,1437.674101,
,,1437.723951,
,,1437.773851,
,,1437.823701,
,,1437.873551,
,,1437.923401,
,,1437.973301,
,,1438.023151,
,,1438.073001,
,,1438.122901,
,,1438.172751,
,,1438.222601,
,,1438.271501,
,,1438.321351,
,,1438.371201,
,,1438.421051,
,,1438.470901,
,,1438.520801,
,,1438.569651,
,,1438.619551,
,,1438.669401,
,,1438.719251,
,,1438.769101,
,,1438.819001,
,,1438.868901,
,,1438.918701,
,,1438.968601,
,,1439.018451,
,,1439.068301,
,,1439.118151,
,,1439.168051,
,,1439.217901,
,,1439.267751,
,,1439.317651,
,,1439.367501,
,,1439.417351,
,,1439.467251,
,,1439.517101,
,,1439.566951,
,,1439.616851,
,,1439.666701,
,,1439.716551,
,,1439.766451,
,,1439.816301,
,,1439.866151,
,,1439.916001,
,,1439.965901,
,,1440.015751,
,,1440.065601,
,,1440.115501,
,,1440.165351,
,,1440.215201,
,,1440.265051,
,,1440.314951,
,,1440.364801,
,,1440.414651,
,,1440.464501,
,,1440.514401,
,,1440.564251,
,,1440.614151,
,,1440.664001,
,,1440.713851,
,,1440.763701,
,,1440.813601,
,,1440.863451,
,,1440.913301,
,,1440.963201,
,,1441.013051,
,,1441.062901,
,,1441.112801,
,,1441.162651,
,,1441.212501,
,,1441.262351,
,,1441.312251,
,,1441.362101,
,,1441.411951,
,,1441.461801,
,,1441.511701,
,,1441.561551,
,,1441.611401,
,,1441.661251,
,,1441.711151,
,,1441.761001,
,,1441.810901,
,,1441.860751,
,,1441.910601,
,,1441.960451,
,,1442.010351,
,,1442.060201,
,,1442.110051,
,,1442.159951,
,,1442.209801,
,,1442.259651,
,,1442.309551,
,,1442.359401,
,,1442.409251,
,,1442.459151,
,,1442.509001,
,,1442.558851,
,,1442.608701,
,,1442.658601,
,,1442.708451,
,,1442.758301,
,,1442.808151,
,,1442.858051,
,,1442.907901,
,,1442.957751,
,,1443.007651,
,,1443.057501,
,,1443.107351,
,,1443.157201,
,,1443.207101,
,,1443.256951,
,,1443.306851,
,,1443.356701,
,,1443.406551,
,,1443.456401,
,,1443.506251,
,,1443.556151,
,,1443.606001,
,,1443.655901,
,,1443.705751,
,,1443.755601,
,,1443.805451,
,,1443.855301,
,,1443.905201,
,,1443.955051,
,,1444.004901,
,,1444.054801,
,,1444.104651,
,,1444.154551,
,,1444.204401,
,,1444.254251,
,,1444.304101,
,,1444.353951,
,,1444.403851,
,,1444.453751,
,,1444.503551,
,,1444.553451,
,,1444.603301,
,,1444.653201,
,,1444.703051,
,,1444.752901,
,,1444.802751,
,,1444.852651,
,,1444.902501,
,,1444.952351,
,,1445.002201,
,,1445.052101,
,,1445.101951,
,,1445.151801,
,,1445.201651,
,,1445.251551,
,,1445.301401,
,,1445.351251,
,,1445.401151,
,,1445.451001,
,,1445.500851,
,,1445.550751,
,,1445.600601,
,,1445.650451,
,,1445.700301,
,,1445.750201,
,,1445.800051,
,,1445.849901,
,,1445.899801,
,,1445.949651,
,,1445.999501,
,,1446.049351,
,,1446.099251,
,,1446.149101,
,,1446.199001,
,,1446.248851,
,,1446.298701,
,,1446.348551,
,,1446.398451,
,,1446.448301,
,,1446.498151,
,,1446.548001,
,,1446.597901,
,,1446.647751,
,,1446.697651,
,,1446.747501,
,,1446.797351,
,,1446.847201,
,,1446.897101,
,,1446.946951,
,,1446.996851,
,,1447.046701,
,,1447.096551,
,,1447.146401,
,,1447.196301,
,,1447.246101,
,,1447.296001,
,,1447.345851,
,,1447.395751,
,,1447.445601,
,,1447.495451,
,,1447.545301,
,,1447.595251,
,,1447.645051,
,,1447.694901,
,,1447.744801,
,,1447.794651,
,,1447.844501,
,,1447.894351,
,,1447.944251,
,,1447.994101,
,,1448.043951,
,,1448.093851,
,,1448.143701,
,,1448.193551,
,,1448.243451,
,,1448.293301,
